,country,cases
35200,Denmark,187
35215,Fiji,18
35198,Cyprus,944
35199,Czechia,9268
35168,China,1276
35169,China,1084
35170,China,68135
35171,China,1019
35172,China,235
35173,China,653
35174,China,937
35175,China,155
35177,China,45
35178,China,75
35179,China,18
35180,China,308
35181,China,792
35182,China,672
35176,China,149
35184,China,575
35183,China,198
35196,Croatia,2246
35195,Cote d'Ivoire,2833
35194,Costa Rica,1056
35193,Congo (Kinshasa),3070
35192,Congo (Brazzaville),611
35191,Comoros,106
35197,Cuba,2045
35189,China,1268
35188,China,185
35187,China,76
35186,China,1
35185,China,192
35190,Colombia,29383
35553,Montenegro,324
35552,Mongolia,185
35551,Monaco,99
35550,Moldova,8360
35549,Mexico,93435
35548,Mauritius,335
35545,Malta,619
35546,Marshall Islands,0
35544,Mali,1315
35543,Maldives,1829
35542,Malaysia,7857
35554,Morocco,7833
35547,Mauritania,588
35555,Mozambique,254
35571,Panama,13837
35557,Nepal,1811
35558,Netherlands,101
35559,Netherlands,7
35560,Netherlands,19
35561,Netherlands,77
35562,Netherlands,46545
35563,New Zealand,1504
35564,Nicaragua,759
35565,Niger,958
35566,Nigeria,10578
35567,North Macedonia,2315
35568,Norway,8446
35569,Oman,12223
35570,Pakistan,76398
35556,Namibia,25
35541,Malawi,336
35508,Guyana,153
35539,MS Zaandam,9
35572,Papua New Guinea,8
35509,Haiti,2226
35510,Holy See,12
35511,Honduras,5362
35512,Hungary,3892
35513,Iceland,1806
35514,India,198370
35515,Indonesia,26940
35516,Iran,154445
35517,Iraq,6868
35518,Ireland,25062
35519,Israel,17169
35520,Italy,233197
35521,Jamaica,588
35522,Japan,16787
35523,Jordan,746
35524,Kazakhstan,11308
35538,Luxembourg,4019
35537,Lithuania,1678
35536,Liechtenstein,82
35535,Libya,168
35534,Liberia,296
35533,Lesotho,2
35540,Madagascar,826
35532,Lebanon,1233
35530,Laos,19
35529,Kyrgyzstan,1817
35528,Kuwait,27762
35527,Kosovo,1083
35526,"Korea, South",11541
35525,Kenya,2021
35531,Latvia,1066
35573,Paraguay,995
35606,Taiwan,443
35575,Philippines,18638
35611,Togo,443
35612,Trinidad and Tobago,117
35613,Tunisia,1084
35614,Turkey,164769
35615,US,1811469
35616,Uganda,457
35617,Ukraine,24562
35618,United Arab Emirates,35192
35619,United Kingdom,3
35620,United Kingdom,141
35621,United Kingdom,8
35622,United Kingdom,150
35623,United Kingdom,560
35624,United Kingdom,13
35610,Timor-Leste,24
35625,United Kingdom,170
35627,United Kingdom,11
35628,United Kingdom,12
35629,United Kingdom,257579
35630,Uruguay,825
35631,Uzbekistan,3702
35632,Vanuatu,0
35633,Venezuela,1662
35634,Vietnam,328
35635,West Bank and Gaza,449
35636,Western Sahara,9
35637,Yemen,354
35638,Zambia,1089
35639,Zimbabwe,203
35507,Guinea-Bissau,1339
35626,United Kingdom,336
35574,Peru,170039
35609,Thailand,3082
35607,Tajikistan,4013
35576,Poland,24165
35577,Portugal,32700
35578,Qatar,58433
35579,Romania,19398
35580,Russia,414328
35581,Rwanda,377
35582,Saint Kitts and Nevis,15
35583,Saint Lucia,18
35584,Saint Vincent and the Grenadines,26
35585,San Marino,671
35586,Sao Tome and Principe,484
35587,Saudi Arabia,87142
35588,Senegal,3739
35589,Serbia,11430
35608,Tanzania,509
35590,Seychelles,11
35592,Singapore,35292
35593,Slovakia,1522
35594,Slovenia,1473
35595,Solomon Islands,0
35596,Somalia,2023
35597,South Africa,34357
35598,South Sudan,994
35599,Spain,239638
35600,Sri Lanka,1643
35601,Sudan,5173
35602,Suriname,44
35603,Sweden,39309
35604,Switzerland,30871
35605,Syria,123
35591,Sierra Leone,865
35506,Guinea,3844
35505,Guatemala,5336
35370,Afghanistan,15750
35405,Burundi,63
35406,Cabo Verde,458
35407,Cambodia,125
35408,Cameroon,6397
35409,Canada,7044
35410,Canada,2597
35411,Canada,1
35412,Canada,13
35413,Canada,295
35414,Canada,132
35415,Canada,261
35416,Canada,5
35417,Canada,1057
35418,Canada,29845
35403,Burkina Faso,847
35419,Canada,27
35421,Canada,646
35422,Canada,11
35423,Canada,0
35424,Central African Republic,1069
35425,Chad,790
35426,Chile,129020
35427,China,991
35428,China,593
35429,China,579
35430,China,358
35431,China,139
35432,China,1596
35433,China,254
35434,China,147
35420,Canada,51354
35435,China,169
35402,Bulgaria,2519
35400,Brazil,526447
35504,Grenada,23
35371,Albania,1143
35372,Algeria,9513
35373,Andorra,765
35374,Angola,86
35375,Antigua and Barbuda,26
35376,Argentina,17415
35377,Armenia,9492
35378,Australia,107
35379,Australia,3104
35380,Australia,29
35381,Australia,1059
35382,Australia,440
35383,Australia,228
35401,Brunei,141
35384,Australia,1663
35386,Austria,16733
35387,Azerbaijan,5662
35388,Bahamas,102
35389,Bahrain,11871
35390,Bangladesh,49534
35391,Barbados,92
35392,Belarus,43403
35393,Belgium,58517
35394,Belize,18
35395,Benin,243
35396,Bhutan,43
35397,Bolivia,10531
35398,Bosnia and Herzegovina,2524
35399,Botswana,38
35385,Australia,591
35436,China,328
35404,Burma,228
35438,China,1276
35473,Diamond Princess,712
35474,Djibouti,3569
35475,Dominica,16
35476,Dominican Republic,17572
35477,Ecuador,39098
35478,Egypt,26384
35479,El Salvador,2582
35480,Equatorial Guinea,1306
35481,Eritrea,39
35482,Estonia,1870
35483,Eswatini,293
35484,Ethiopia,1257
35485,Fiji,18
35486,Finland,6885
35487,France,499
35488,France,60
35489,France,162
35437,China,945
35502,Ghana,8070
35501,Germany,183594
35500,Georgia,794
35499,Gambia,25
35498,Gabon,2655
35472,Denmark,11699
35497,France,185952
35495,France,1
35494,France,6
35493,France,473
35492,France,20
35491,France,1934
35490,France,200
35496,France,41
35471,Denmark,13
35503,Greece,2918
35439,China,1087
35440,China,68135
35441,China,1019
35442,China,235
35443,China,653
35444,China,937
35445,China,155
35446,China,149
35447,China,45
35470,Denmark,187
35449,China,18
35450,China,309
35451,China,792
35452,China,673
35453,China,198
35454,China,577
35448,China,75
35456,China,1
35455,China,192
35469,Czechia,9302
35468,Cyprus,949
35467,Cuba,2083
35465,Cote d'Ivoire,2951
35464,Costa Rica,1084
35466,Croatia,2246
35462,Congo (Brazzaville),611
35461,Comoros,106
35460,Colombia,30493
35459,China,1268
35458,China,185
35457,China,76
35463,Congo (Kinshasa),3195
35820,Moldova,8548
35824,Morocco,7866
35823,Montenegro,324
35822,Mongolia,185
35821,Monaco,99
35819,Mexico,97326
35812,Malaysia,7877
35817,Mauritania,668
35816,Marshall Islands,0
35815,Malta,620
35814,Mali,1351
35813,Maldives,1841
35818,Mauritius,335
35825,Mozambique,307
35841,Panama,14095
35827,Nepal,2099
35811,Malawi,358
35840,Pakistan,80463
35839,Oman,12799
35838,Norway,8455
35837,North Macedonia,2391
35836,Nigeria,10819
35826,Namibia,25
35835,Niger,960
35833,New Zealand,1504
35832,Netherlands,46647
35831,Netherlands,77
35830,Netherlands,20
35829,Netherlands,7
35828,Netherlands,101
35834,Nicaragua,1118
35810,Madagascar,845
35793,Jordan,755
35808,Luxembourg,4020
35777,Guinea-Bissau,1339
35778,Guyana,153
35779,Haiti,2226
35780,Holy See,12
35781,Honduras,5527
35782,Hungary,3921
35783,Iceland,1806
35784,India,207191
35785,Indonesia,27549
35786,Iran,157562
35787,Iraq,7387
35788,Ireland,25066
35789,Israel,17285
35790,Italy,233515
35809,MS Zaandam,9
35791,Jamaica,590
35794,Kazakhstan,11571
35795,Kenya,2093
35796,"Korea, South",11590
35797,Kosovo,1110
35798,Kuwait,28649
35799,Kyrgyzstan,1845
35800,Laos,19
35801,Latvia,1071
35802,Lebanon,1242
35803,Lesotho,2
35804,Liberia,311
35805,Libya,182
35806,Liechtenstein,82
35807,Lithuania,1682
35792,Japan,16837
35842,Papua New Guinea,8
35776,Guinea,3886
35844,Peru,178165
35880,Timor-Leste,24
35881,Togo,445
35882,Trinidad and Tobago,117
35883,Tunisia,1086
35884,Turkey,165555
35885,US,1832782
35886,Uganda,489
35887,Ukraine,24895
35888,United Arab Emirates,35788
35889,United Kingdom,3
35890,United Kingdom,141
35891,United Kingdom,8
35892,United Kingdom,151
35893,United Kingdom,560
35879,Thailand,3083
35894,United Kingdom,13
35896,United Kingdom,336
35897,United Kingdom,11
35898,United Kingdom,12
35899,United Kingdom,259046
35900,Uruguay,826
35901,Uzbekistan,3760
35902,Vanuatu,0
35903,Venezuela,1819
35904,Vietnam,328
35905,West Bank and Gaza,451
35906,Western Sahara,9
35907,Yemen,399
35908,Zambia,1089
35909,Zimbabwe,206
35895,United Kingdom,172
35878,Tanzania,509
35877,Tajikistan,4100
35876,Taiwan,443
35845,Philippines,18997
35846,Poland,24395
35847,Portugal,32895
35848,Qatar,60259
35849,Romania,19517
35850,Russia,423186
35851,Rwanda,384
35852,Saint Kitts and Nevis,15
35853,Saint Lucia,18
35854,Saint Vincent and the Grenadines,26
35855,San Marino,672
35856,Sao Tome and Principe,484
35857,Saudi Arabia,89011
35858,Senegal,3836
35859,Serbia,11454
35860,Seychelles,11
35861,Sierra Leone,896
35875,Syria,123
35874,Switzerland,30874
35873,Sweden,40210
35872,Suriname,54
35871,Sudan,5310
35870,Sri Lanka,1683
35843,Paraguay,1013
35869,Spain,239932
35867,South Africa,35812
35866,Somalia,2089
35865,Solomon Islands,0
35864,Slovenia,1475
35863,Slovakia,1522
35862,Singapore,35836
35868,South Sudan,994
35775,Guatemala,5586
35774,Grenada,23
35773,Greece,2937
35675,Burundi,63
35676,Cabo Verde,466
35677,Cambodia,125
35678,Cameroon,6585
35679,Canada,7057
35680,Canada,2601
35681,Canada,0
35682,Canada,13
35683,Canada,297
35684,Canada,133
35685,Canada,261
35686,Canada,5
35687,Canada,1057
35688,Canada,30259
35673,Burkina Faso,881
35689,Canada,27
35691,Canada,646
35692,Canada,11
35693,Canada,0
35694,Central African Republic,1069
35695,Chad,803
35696,Chile,132548
35697,China,991
35698,China,593
35699,China,579
35700,China,358
35701,China,139
35702,China,1597
35703,China,254
35704,China,147
35690,Canada,51593
35705,China,169
35672,Bulgaria,2538
35670,Brazil,555383
35640,Afghanistan,16509
35641,Albania,1164
35642,Algeria,9626
35643,Andorra,844
35644,Angola,86
35645,Antigua and Barbuda,26
35646,Argentina,18319
35647,Armenia,10009
35648,Australia,107
35649,Australia,3104
35650,Australia,29
35651,Australia,1059
35652,Australia,440
35653,Australia,228
35671,Brunei,141
35654,Australia,1670
35656,Austria,16759
35657,Azerbaijan,5935
35658,Bahamas,102
35659,Bahrain,12311
35660,Bangladesh,52445
35661,Barbados,92
35662,Belarus,44255
35663,Belgium,58615
35664,Belize,18
35665,Benin,244
35666,Bhutan,47
35667,Bolivia,10991
35668,Bosnia and Herzegovina,2535
35669,Botswana,40
35655,Australia,592
35706,China,328
35674,Burma,232
35708,China,1276
35743,Diamond Princess,712
35744,Djibouti,3779
35745,Dominica,18
35746,Dominican Republic,17752
35747,Ecuador,40414
35748,Egypt,27536
35749,El Salvador,2653
35750,Equatorial Guinea,1306
35751,Eritrea,39
35752,Estonia,1870
35753,Eswatini,294
35754,Ethiopia,1344
35755,Fiji,18
35756,Finland,6887
35742,Denmark,11734
35757,France,517
35759,France,162
35760,France,200
35761,France,1986
35762,France,20
35763,France,477
35764,France,6
35765,France,1
35766,France,41
35767,France,185112
35768,Gabon,2803
35769,Gambia,25
35770,Georgia,796
35771,Germany,183879
35707,China,945
35758,France,60
35741,Denmark,13
35772,Ghana,8297
35739,Czechia,9364
35740,Denmark,187
35710,China,68135
35711,China,1019
35712,China,235
35713,China,653
35714,China,937
35715,China,155
35716,China,149
35717,China,45
35718,China,75
35719,China,18
35720,China,309
35721,China,792
35722,China,673
35723,China,198
35709,China,1093
35725,China,192
35724,China,577
35738,Cyprus,952
35737,Cuba,2092
35736,Croatia,2246
35734,Costa Rica,1105
35733,Congo (Kinshasa),3326
35735,Cote d'Ivoire,3024
35731,Comoros,132
35730,Colombia,31833
35729,China,1268
35728,China,185
35727,China,76
35726,China,1
35732,Congo (Brazzaville),611
36089,Mexico,101238
36093,Montenegro,324
36092,Mongolia,185
36091,Monaco,99
36090,Moldova,8795
36088,Mauritius,335
36081,Malawi,369
36086,Marshall Islands,0
36085,Malta,622
36084,Mali,1386
36083,Maldives,1850
36082,Malaysia,7970
36110,Pakistan,85264
36087,Mauritania,745
36094,Morocco,7922
36101,Netherlands,77
36096,Namibia,25
36097,Nepal,2300
36098,Netherlands,101
36099,Netherlands,7
36100,Netherlands,21
36102,Netherlands,46733
36103,New Zealand,1504
36104,Nicaragua,1118
36105,Niger,961
36106,Nigeria,11166
36107,North Macedonia,2492
36108,Norway,8477
36109,Oman,13537
36080,Madagascar,908
36095,Mozambique,316
36079,MS Zaandam,9
36063,Jordan,757
36077,Lithuania,1684
36111,Panama,14609
36047,Guinea-Bissau,1339
36048,Guyana,153
36049,Haiti,2507
36050,Holy See,12
36051,Honduras,5690
36052,Hungary,3931
36053,Iceland,1806
36054,India,216824
36055,Indonesia,28233
36056,Iran,160696
36057,Iraq,8168
36058,Ireland,25111
36059,Israel,17377
36078,Luxembourg,4024
36060,Italy,233836
36062,Japan,16867
36064,Kazakhstan,12067
36065,Kenya,2216
36066,"Korea, South",11629
36067,Kosovo,1123
36068,Kuwait,29359
36069,Kyrgyzstan,1871
36070,Laos,19
36071,Latvia,1079
36072,Lebanon,1256
36073,Lesotho,4
36074,Liberia,316
36075,Libya,196
36076,Liechtenstein,82
36061,Jamaica,591
36112,Papua New Guinea,8
36179,Zimbabwe,222
36114,Peru,178914
36150,Timor-Leste,24
36151,Togo,452
36152,Trinidad and Tobago,117
36153,Tunisia,1087
36154,Turkey,166422
36155,US,1852680
36156,Uganda,507
36157,Ukraine,25385
36158,United Arab Emirates,36359
36159,United Kingdom,3
36160,United Kingdom,141
36161,United Kingdom,8
36162,United Kingdom,156
36163,United Kingdom,561
36149,Thailand,3084
36164,United Kingdom,13
36166,United Kingdom,336
36167,United Kingdom,11
36168,United Kingdom,12
36169,United Kingdom,260388
36170,Uruguay,828
36171,Uzbekistan,3843
36172,Vanuatu,0
36173,Venezuela,1952
36174,Vietnam,328
36175,West Bank and Gaza,457
36176,Western Sahara,9
36177,Yemen,419
36178,Zambia,1089
36046,Guinea,3933
36165,United Kingdom,173
36148,Tanzania,509
36147,Tajikistan,4191
36146,Taiwan,443
36115,Philippines,19748
36116,Poland,24687
36117,Portugal,33261
36118,Qatar,62160
36119,Romania,19669
36120,Russia,431715
36121,Rwanda,397
36122,Saint Kitts and Nevis,15
36123,Saint Lucia,18
36124,Saint Vincent and the Grenadines,26
36125,San Marino,674
36126,Sao Tome and Principe,484
36127,Saudi Arabia,91182
36128,Senegal,3932
36129,Serbia,11523
36130,Seychelles,11
36131,Sierra Leone,909
36145,Syria,123
36144,Switzerland,30893
36143,Sweden,41256
36142,Suriname,74
36141,Sudan,5499
36140,Sri Lanka,1749
36113,Paraguay,1070
36139,Spain,240326
36137,South Africa,37525
36136,Somalia,2146
36135,Solomon Islands,0
36134,Slovenia,1477
36133,Slovakia,1525
36132,Singapore,36405
36138,South Sudan,994
36045,Guatemala,5760
36044,Grenada,23
36043,Greece,2937
35945,Burundi,63
35946,Cabo Verde,477
35947,Cambodia,125
35948,Cameroon,6585
35949,Canada,7076
35950,Canada,2623
35951,Canada,0
35952,Canada,13
35953,Canada,298
35954,Canada,135
35955,Canada,261
35956,Canada,5
35957,Canada,1058
35958,Canada,30603
35944,Burma,233
35959,Canada,27
35961,Canada,647
35962,Canada,11
35963,Canada,0
35964,Central African Republic,1173
35965,Chad,820
35966,Chile,137490
35967,China,991
35968,China,594
35969,China,579
35970,China,358
35971,China,139
35972,China,1598
35973,China,254
35974,China,147
35960,Canada,51884
35975,China,169
35943,Burkina Faso,884
35941,Brunei,141
35911,Albania,1184
35912,Algeria,9733
35913,Andorra,851
35914,Angola,86
35915,Antigua and Barbuda,26
35916,Argentina,19268
35917,Armenia,10524
35918,Australia,107
35919,Australia,3106
35920,Australia,29
35921,Australia,1060
35922,Australia,440
35923,Australia,228
35924,Australia,1678
35942,Bulgaria,2560
35925,Australia,592
35927,Azerbaijan,6260
35928,Bahamas,102
35929,Bahrain,12815
35930,Bangladesh,55140
35931,Barbados,92
35932,Belarus,45116
35933,Belgium,58685
35934,Belize,18
35935,Benin,244
35936,Bhutan,47
35937,Bolivia,11638
35938,Bosnia and Herzegovina,2551
35939,Botswana,40
35940,Brazil,584016
35926,Austria,16771
35976,China,328
35910,Afghanistan,17267
35978,China,1276
36013,Diamond Princess,712
36014,Djibouti,3935
36015,Dominica,18
36016,Dominican Republic,18040
36017,Ecuador,40966
36018,Egypt,28615
36019,El Salvador,2705
36020,Equatorial Guinea,1306
36021,Eritrea,39
36022,Estonia,1880
36023,Eswatini,295
36024,Ethiopia,1486
36025,Fiji,18
35977,China,947
36012,Denmark,11771
36027,France,533
36029,France,162
36030,France,200
36031,France,1993
36032,France,20
36033,France,478
36034,France,6
36035,France,1
36036,France,41
36037,France,185440
36038,Gabon,2902
36039,Gambia,26
36040,Georgia,800
36041,Germany,184121
36042,Ghana,8548
36028,France,60
36011,Denmark,13
36026,Finland,6911
36009,Czechia,9438
36010,Denmark,187
35979,China,1093
35980,China,68135
35981,China,1019
35982,China,235
35983,China,653
35984,China,932
35985,China,155
35986,China,149
35988,China,75
35989,China,18
35990,China,309
35991,China,792
35992,China,673
35993,China,198
35987,China,45
35995,China,192
35994,China,577
36007,Cuba,2107
36006,Croatia,2246
36005,Cote d'Ivoire,3110
36004,Costa Rica,1157
36003,Congo (Kinshasa),3495
36002,Congo (Brazzaville),611
36008,Cyprus,958
36000,Colombia,33354
35999,China,1268
35998,China,185
35997,China,76
35996,China,1
36001,Comoros,132
36362,Mongolia,186
36361,Monaco,99
36360,Moldova,9018
36359,Mexico,105680
36358,Mauritius,335
36357,Mauritania,784
36354,Mali,1461
36355,Malta,622
36353,Maldives,1872
36352,Malaysia,8247
36351,Malawi,393
36363,Montenegro,324
36356,Marshall Islands,0
36364,Morocco,8003
36380,Pakistan,89249
36366,Namibia,25
36367,Nepal,2634
36368,Netherlands,101
36369,Netherlands,7
36370,Netherlands,21
36371,Netherlands,77
36372,Netherlands,46942
36373,New Zealand,1504
36374,Nicaragua,1118
36375,Niger,963
36376,Nigeria,11516
36377,North Macedonia,2611
36378,Norway,8504
36379,Oman,14316
36365,Mozambique,352
36350,Madagascar,957
36317,Guinea-Bissau,1339
36348,Luxembourg,4027
36381,Panama,15044
36318,Guyana,153
36319,Haiti,2640
36320,Holy See,12
36321,Honduras,5880
36322,Hungary,3954
36323,Iceland,1806
36324,India,226713
36325,Indonesia,28818
36326,Iran,164270
36327,Iraq,8840
36328,Ireland,25142
36329,Israel,17495
36330,Italy,234013
36331,Jamaica,591
36332,Japan,16911
36333,Jordan,765
36347,Lithuania,1687
36346,Liechtenstein,82
36345,Libya,209
36344,Liberia,321
36343,Lesotho,4
36342,Lebanon,1306
36349,MS Zaandam,9
36341,Latvia,1082
36339,Kyrgyzstan,1899
36338,Kuwait,29921
36337,Kosovo,1142
36336,"Korea, South",11668
36335,Kenya,2340
36334,Kazakhstan,12067
36340,Laos,19
36382,Papua New Guinea,8
36415,Syria,124
36384,Peru,183198
36420,Timor-Leste,24
36421,Togo,465
36422,Trinidad and Tobago,117
36423,Tunisia,1087
36424,Turkey,167410
36425,US,1873943
36426,Uganda,522
36427,Ukraine,25981
36428,United Arab Emirates,37018
36429,United Kingdom,3
36430,United Kingdom,141
36431,United Kingdom,8
36432,United Kingdom,160
36433,United Kingdom,561
36419,Thailand,3101
36434,United Kingdom,13
36436,United Kingdom,336
36437,United Kingdom,11
36438,United Kingdom,12
36439,United Kingdom,261622
36440,Uruguay,832
36441,Uzbekistan,3939
36442,Vanuatu,0
36443,Venezuela,2087
36444,Vietnam,328
36445,West Bank and Gaza,464
36446,Western Sahara,9
36447,Yemen,453
36448,Zambia,1089
36316,Guinea,3991
36435,United Kingdom,173
36383,Paraguay,1086
36418,Tanzania,509
36416,Taiwan,443
36385,Philippines,20382
36386,Poland,25048
36387,Portugal,33592
36388,Qatar,63741
36389,Romania,19907
36390,Russia,440538
36391,Rwanda,410
36392,Saint Kitts and Nevis,15
36393,Saint Lucia,19
36394,Saint Vincent and the Grenadines,26
36395,San Marino,678
36396,Sao Tome and Principe,485
36397,Saudi Arabia,93157
36398,Senegal,4021
36417,Tajikistan,4289
36399,Serbia,11571
36401,Sierra Leone,914
36402,Singapore,36922
36403,Slovakia,1526
36404,Slovenia,1477
36405,Solomon Islands,0
36406,Somalia,2204
36407,South Africa,40792
36408,South Sudan,994
36409,Spain,240660
36410,Sri Lanka,1797
36411,Sudan,5714
36412,Suriname,82
36413,Sweden,42295
36414,Switzerland,30913
36400,Seychelles,11
36315,Guatemala,6154
36449,Zimbabwe,237
36313,Greece,2952
